BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 03,,,,
05/24/2018 04:15:19:040 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,1
government-legitimacy,0.76,,,
movement?,FALSE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization,3D,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
,343,0,713,64
,332,0,724,64
,310,1,745,64
,295,0,761,64
,277,0,779,64
,259,0,797,64
,239,24,793,64
,256,132,668,64
,294,259,503,64
,336,264,456,64
,383,225,448,64
,417,174,465,64
,451,121,484,64
,481,81,494,64
,506,36,514,64
,514,6,536,64
,480,0,576,64
,450,2,604,64
,434,1,621,64
,404,1,651,64
,387,2,667,64
,360,0,696,64
,335,0,721,64
,310,6,740,64
,296,0,760,64
,285,7,764,64
,281,26,749,64
,294,49,713,64
,326,108,622,64
,366,178,512,64
,413,188,455,64
,462,133,461,64
,483,84,489,64
,501,39,516,64
,491,5,560,64
,468,2,586,64
,449,1,606,64
,413,0,643,64
,382,1,673,64
,353,1,702,64
,334,1,721,64
,311,1,744,64
,295,1,760,64
,273,0,783,64
,259,0,797,64
,246,11,799,64
,248,42,766,64
,272,125,659,64
,310,214,532,64
,358,249,449,64
,398,200,458,64
,437,158,461,64
,468,118,470,64
,497,68,491,64
,514,17,525,64
,500,0,556,64
,468,1,587,64
,451,2,603,64
,419,0,637,64
,390,0,666,64
,363,0,693,64
,339,1,716,64
,319,0,737,64
,301,0,755,64
,279,0,777,64
,272,1,783,64
,256,0,800,64
,243,1,812,64
,227,0,829,64
,205,3,848,64
,200,22,834,64
,214,134,708,64
,257,302,497,64
,295,302,459,64
,332,264,460,64
,374,227,455,64
,414,181,461,64
,446,140,470,64
,486,101,469,64
,519,49,488,64
,521,10,525,64
,513,1,542,64
,492,9,555,64
,475,1,580,64
,450,1,605,64
,437,1,618,64
,412,0,644,64
,397,0,659,64
,375,0,681,64
,362,0,694,64
,338,0,718,64
,320,1,735,64
,302,0,754,64
,277,2,777,64
,264,0,792,64
,247,0,809,64
,228,3,825,64
,210,1,845,64
,211,50,795,64
,233,179,644,64
,273,317,466,64
,311,285,460,64
,337,249,470,64
,374,221,461,64
,399,185,472,64
,433,159,464,64
,472,120,464,64
,503,74,479,64
,530,21,505,64
,511,1,544,64
,480,0,576,64
,462,0,594,64
,442,1,613,64
,427,0,629,64
,406,0,650,64
,394,0,662,64
,376,1,679,64
,360,0,696,64
,342,1,713,64
,335,18,703,64
,336,4,716,64
,314,1,741,64
,293,0,763,64
,268,1,787,64
,253,0,803,64
,234,1,821,64
,225,32,799,64
,226,171,659,64
,269,288,499,64
,302,291,463,64
,334,258,464,64
,361,222,473,64
,401,197,458,64
,436,157,463,64
,465,118,473,64
,496,70,490,64
,524,12,520,64
,513,0,543,64
,492,4,560,64
,475,19,562,64
,477,15,564,64
,470,0,586,64
,445,0,611,64
,434,4,618,64
,409,0,647,64
,394,0,662,64
,370,0,686,64
,352,0,704,64
,333,0,723,64
,315,0,741,64
,287,0,769,64
,274,0,782,64
,257,0,799,64
,227,1,828,64
,216,63,777,64
,236,184,636,64
,273,311,472,64
,312,286,458,64
,341,252,463,64
,381,215,460,64
,416,174,466,64
,437,140,479,64
,463,110,483,64
,493,66,497,64
,514,24,518,64
,507,4,545,64
,495,12,549,64
,480,1,575,64
,462,0,594,64
,436,1,619,64
,425,0,631,64
,414,0,642,64
,394,1,661,64
,375,0,681,64
,359,1,696,64
,345,0,711,64
,324,0,732,64
,293,1,762,64
,275,1,780,64
,250,1,805,64
,248,50,758,64
,271,118,667,64
,298,235,523,64
,328,260,468,64
,368,232,456,64
,405,188,463,64
,428,144,484,64
,471,123,462,64
,495,74,487,64
,517,34,505,64
,517,15,524,64
,512,1,543,64
,482,0,574,64
,457,0,599,64
,434,0,622,64
,411,0,645,64
,388,0,668,64
,374,1,681,64
,354,0,702,64
,337,0,719,64
,313,0,743,64
,295,7,754,64
,285,31,740,64
,308,42,706,64
,330,102,624,64
,369,194,493,64
,417,186,453,64
,455,137,464,64
,480,93,483,64
,504,58,494,64
,511,17,528,64
,493,0,563,64
,461,0,595,64
,430,1,625,64
,410,0,646,64
,384,0,672,64
,360,0,696,64
,331,0,725,64
,323,15,718,64
,321,74,661,64
,353,108,595,64
,384,185,487,64
,425,167,464,64
,461,126,469,64
,481,76,499,64
,492,48,516,64
,497,17,542,64
,489,2,565,64
,458,3,595,64
,437,7,612,64
,419,3,634,64
,397,0,659,64
,370,1,685,64
,350,0,706,64
,326,1,729,64
,302,1,753,64
,288,1,767,64
,270,0,786,64
,252,0,804,64
,232,1,823,64
,218,0,838,64
,203,1,852,64
,196,10,850,64
,207,32,817,64
,222,59,775,64
,259,198,599,64
,296,292,468,64
,329,263,464,64
,373,226,457,64
,413,179,464,64
,454,136,466,64
,479,97,480,64
,499,60,497,64
,527,13,516,64
,508,6,542,64
,488,1,567,64
,470,0,586,64
,446,0,610,64
,426,1,629,64
,409,0,647,64
,390,2,664,64
,385,3,668,64
,371,1,684,64
,357,15,684,64
,365,38,653,64
,378,66,612,64
,395,85,576,64
,428,112,516,64
,446,114,496,64
,477,81,498,64
,504,37,515,64
,499,6,551,64
,475,3,578,64
,451,1,604,64
,426,1,629,64
,394,2,660,64
,369,2,685,64
,351,2,703,64
,328,0,728,64
,296,0,760,64
,277,0,779,64
,259,1,796,64
,241,0,815,64
,231,62,763,64
,257,177,622,64
,302,241,513,64
,347,257,452,64
,390,211,455,64
,426,169,461,64
,456,123,477,64
,487,78,491,64
,508,40,508,64
,513,2,541,64
,483,1,572,64
,456,2,598,64
,434,0,622,64
,415,0,641,64
,381,0,675,64
,362,1,693,64
,340,0,716,64
,319,0,737,64
,302,0,754,64
,284,0,772,64
,267,0,789,64
,254,1,801,64
,236,0,820,64
,216,1,839,64
,204,1,851,64
,195,1,860,64
,182,0,874,64
,168,1,887,64
,149,0,907,64
,139,1,916,64
,127,8,921,64
,124,74,858,64
,169,301,586,64
,217,391,448,64
,265,342,449,64
,312,293,451,64
